,0,1,2,3
0,3.0,25.0,0.0,-1.1200000047683716
1,3.0,4.0,0.0,-1.0149999856948853
2,3.0,3.0,0.0,-1.0099999904632568
3,3.0,11.0,0.0,-1.0499999523162842
4,3.0,9.0,0.0,-1.0399999618530273
5,3.0,9.0,0.0,-1.0399999618530273
6,3.0,22.0,0.4952951967716217,-1.1050000190734863
7,3.0,10.0,0.004707025364041328,-1.0449999570846558
8,3.0,6.0,0.001945299212820828,-1.024999976158142
9,3.0,12.0,0.01039888896048069,-1.0549999475479126
10,3.0,3.0,0.001509086461737752,-1.0099999904632568
11,3.0,19.0,0.008380814455449581,-1.090000033378601
12,3.0,12.0,0.004406685940921307,-1.0549999475479126
13,4.0,13.0,0.03448224067687988,2.944999933242798
14,3.0,7.0,0.09230569005012512,-1.0299999713897705
15,3.0,6.0,0.1526344120502472,-1.024999976158142
16,3.0,3.0,0.03428078815340996,-1.0099999904632568
17,3.0,21.0,0.17995256185531616,-1.100000023841858
18,4.0,23.0,0.3574391007423401,2.8949999809265137
19,3.0,11.0,0.16879139840602875,-1.0499999523162842
20,3.0,26.0,0.3912874460220337,-1.125
21,3.0,17.0,0.23470689356327057,-1.0800000429153442
22,3.0,11.0,0.08184803277254105,-1.0499999523162842
23,3.0,11.0,0.10672321915626526,-1.0499999523162842
24,3.0,6.0,0.02897692658007145,-1.024999976158142
25,3.0,15.0,0.22414514422416687,-1.0700000524520874
26,3.0,11.0,0.08032906800508499,-1.0499999523162842
27,3.0,4.0,0.044630587100982666,-1.0149999856948853
28,3.0,7.0,0.03925630450248718,-1.0299999713897705
29,3.0,12.0,0.1311166137456894,-1.0549999475479126
30,3.0,6.0,0.03522105887532234,-1.024999976158142
31,3.0,3.0,0.011927553452551365,-1.0099999904632568
32,3.0,11.0,0.07016896456480026,-1.0499999523162842
33,3.0,13.0,0.05718374252319336,-1.059999942779541
34,6.0,30.0,0.4127904772758484,13.869999885559082
35,3.0,12.0,0.5104165077209473,-1.0549999475479126
36,3.0,28.0,0.9075341820716858,-1.1349999904632568
37,3.0,10.0,0.39937064051628113,-1.0449999570846558
38,3.0,3.0,0.09219875931739807,-1.0099999904632568
39,3.0,3.0,0.051932647824287415,-1.0099999904632568
40,3.0,4.0,0.16666443645954132,-1.0149999856948853
41,3.0,6.0,0.11168412119150162,-1.024999976158142
42,3.0,18.0,0.6454448699951172,-1.0850000381469727
43,3.0,6.0,0.12727847695350647,-1.024999976158142
44,3.0,5.0,0.6019984483718872,-1.0199999809265137
45,3.0,25.0,0.8352013230323792,-1.1200000047683716
46,3.0,13.0,1.1602152585983276,-1.059999942779541
47,3.0,35.0,1.0715268850326538,-1.1699999570846558
48,3.0,13.0,0.4988553822040558,-1.059999942779541
49,3.0,8.0,0.1997024416923523,-1.034999966621399
50,3.0,9.0,0.11909028142690659,-1.0399999618530273
51,3.0,14.0,0.42426061630249023,-1.065000057220459
52,3.0,26.0,0.4040728807449341,-1.125
53,3.0,5.0,0.12495047599077225,-1.0199999809265137
54,3.0,36.0,0.9894031286239624,-1.1749999523162842
55,3.0,5.0,0.07783235609531403,-1.0199999809265137
56,3.0,36.0,0.6558322906494141,-1.1749999523162842
57,3.0,3.0,0.059271179139614105,-1.0099999904632568
58,3.0,12.0,0.15860435366630554,-1.0549999475479126
59,4.0,22.0,0.47171422839164734,2.9000000953674316
60,3.0,26.0,0.3492313623428345,-1.125
61,3.0,6.0,0.12363943457603455,-1.024999976158142
62,3.0,10.0,0.15336550772190094,-1.0449999570846558
63,4.0,23.0,0.5346381068229675,2.8949999809265137
64,3.0,6.0,0.06003226712346077,-1.024999976158142
65,3.0,13.0,0.2703511714935303,-1.059999942779541
66,3.0,8.0,0.20897704362869263,-1.034999966621399
67,3.0,17.0,0.319395512342453,-1.0800000429153442
68,4.0,10.0,0.2050614356994629,2.9600000381469727
69,3.0,8.0,0.1461702585220337,-1.034999966621399
70,3.0,8.0,0.15581277012825012,-1.034999966621399
71,3.0,11.0,0.2022777944803238,-1.0499999523162842
72,3.0,8.0,0.17146305739879608,-1.034999966621399
73,3.0,5.0,0.1289457380771637,-1.0199999809265137
74,3.0,5.0,0.0856955274939537,-1.0199999809265137
75,3.0,8.0,0.12879547476768494,-1.034999966621399
76,3.0,3.0,0.02822999842464924,-1.0099999904632568
77,3.0,15.0,0.2689761221408844,-1.0700000524520874
78,3.0,14.0,0.23403437435626984,-1.065000057220459
79,3.0,17.0,0.40246227383613586,-1.0800000429153442
80,3.0,14.0,0.24178865551948547,-1.065000057220459
81,3.0,9.0,0.134505957365036,-1.0399999618530273
82,3.0,15.0,0.17180229723453522,-1.0700000524520874
83,3.0,13.0,0.2050817608833313,-1.059999942779541
84,3.0,5.0,0.036201924085617065,-1.0199999809265137
85,3.0,21.0,0.30227693915367126,-1.100000023841858
86,3.0,12.0,0.17274615168571472,-1.0549999475479126
87,3.0,10.0,0.12767820060253143,-1.0449999570846558
88,5.0,19.0,0.25125229358673096,7.920000076293945
89,3.0,8.0,0.151140034198761,-1.034999966621399
90,4.0,9.0,0.21764084696769714,2.9649999141693115
91,4.0,15.0,0.4531545639038086,2.934999942779541
92,4.0,39.0,0.7447429895401001,2.815000057220459
93,3.0,4.0,0.09327355027198792,-1.0149999856948853
94,3.0,10.0,0.2060886025428772,-1.0449999570846558
95,3.0,11.0,0.1397879719734192,-1.0499999523162842
96,3.0,13.0,0.2512128949165344,-1.059999942779541
97,3.0,16.0,0.36056962609291077,-1.0750000476837158
98,4.0,19.0,0.43908053636550903,2.9149999618530273
99,3.0,13.0,0.3019154369831085,-1.059999942779541
100,3.0,14.0,0.2881182134151459,-1.065000057220459
101,3.0,15.0,0.2604106366634369,-1.0700000524520874
102,3.0,4.0,0.09208573400974274,-1.0149999856948853
103,3.0,22.0,0.5192060470581055,-1.1050000190734863
104,4.0,18.0,0.3815411627292633,2.9200000762939453
105,4.0,14.0,0.30013564229011536,2.940000057220459
106,3.0,3.0,0.0698106661438942,-1.0099999904632568
107,3.0,8.0,0.17323508858680725,-1.034999966621399
108,3.0,24.0,0.4491516053676605,-1.1150000095367432
109,3.0,21.0,0.3796759247779846,-1.100000023841858
110,3.0,3.0,0.058916591107845306,-1.0099999904632568
111,3.0,5.0,0.07352679967880249,-1.0199999809265137
112,3.0,21.0,0.36954909563064575,-1.100000023841858
113,3.0,4.0,0.0760258138179779,-1.0149999856948853
114,3.0,3.0,0.0486171655356884,-1.0099999904632568
115,3.0,13.0,0.24963520467281342,-1.059999942779541
116,4.0,33.0,0.7801227569580078,2.8450000286102295
117,4.0,4.0,0.09690343588590622,2.990000009536743
118,3.0,10.0,0.2556002140045166,-1.0449999570846558
119,3.0,7.0,0.18066862225532532,-1.0299999713897705
120,3.0,3.0,0.06960911303758621,-1.0099999904632568
121,3.0,13.0,0.3303544223308563,-1.059999942779541
122,3.0,17.0,0.2689352333545685,-1.0800000429153442
123,3.0,12.0,0.2704777419567108,-1.0549999475479126
124,3.0,4.0,0.13196305930614471,-1.0149999856948853
125,3.0,12.0,0.22875088453292847,-1.0549999475479126
126,3.0,3.0,0.07952728867530823,-1.0099999904632568
127,3.0,14.0,0.3016553819179535,-1.065000057220459
128,3.0,9.0,0.2074548900127411,-1.0399999618530273
129,3.0,5.0,0.1772197037935257,-1.0199999809265137
130,3.0,17.0,0.3557004928588867,-1.0800000429153442
131,3.0,10.0,0.23423142731189728,-1.0449999570846558
132,3.0,10.0,0.1717616766691208,-1.0449999570846558
133,3.0,18.0,0.2839726507663727,-1.0850000381469727
134,3.0,26.0,0.5387742519378662,-1.125
135,3.0,8.0,0.13912349939346313,-1.034999966621399
136,3.0,5.0,0.07276882976293564,-1.0199999809265137
137,3.0,3.0,0.06148714944720268,-1.0099999904632568
138,3.0,11.0,0.1649055927991867,-1.0499999523162842
139,4.0,17.0,0.30381879210472107,2.924999952316284
140,3.0,8.0,0.1281680017709732,-1.034999966621399
141,3.0,23.0,0.3581469655036926,-1.1100000143051147
142,3.0,8.0,0.10705620795488358,-1.034999966621399
143,3.0,9.0,0.18965382874011993,-1.0399999618530273
144,3.0,14.0,0.2587040066719055,-1.065000057220459
145,3.0,25.0,0.3017372488975525,-1.1200000047683716
146,3.0,3.0,0.05239611119031906,-1.0099999904632568
147,3.0,14.0,0.26031312346458435,-1.065000057220459
148,3.0,8.0,0.12721039354801178,-1.034999966621399
149,3.0,3.0,0.0630878284573555,-1.0099999904632568
150,3.0,25.0,0.480805903673172,-1.1200000047683716
151,3.0,11.0,0.1812032163143158,-1.0499999523162842
152,3.0,16.0,0.23370245099067688,-1.0750000476837158
153,3.0,15.0,0.2855583131313324,-1.0700000524520874
154,3.0,36.0,0.5452247262001038,-1.1749999523162842
155,3.0,4.0,0.05595942214131355,-1.0149999856948853
156,3.0,3.0,0.024873856455087662,-1.0099999904632568
157,3.0,15.0,0.4051178991794586,-1.0700000524520874
158,3.0,15.0,0.20472261309623718,-1.0700000524520874
159,3.0,32.0,0.4380541741847992,-1.1549999713897705
160,4.0,3.0,0.03632797673344612,2.994999885559082
161,3.0,18.0,0.31886616349220276,-1.0850000381469727
162,3.0,33.0,0.4203820824623108,-1.159999966621399
163,3.0,7.0,0.08871028572320938,-1.0299999713897705
164,3.0,12.0,0.17259791493415833,-1.0549999475479126
165,4.0,11.0,0.13291490077972412,2.9549999237060547
166,4.0,20.0,0.39503997564315796,2.9100000858306885
167,3.0,9.0,0.13600829243659973,-1.0399999618530273
168,3.0,21.0,0.3309810161590576,-1.100000023841858
169,3.0,5.0,0.06775792688131332,-1.0199999809265137
170,3.0,14.0,0.2700980305671692,-1.065000057220459
171,3.0,8.0,0.11010560393333435,-1.034999966621399
172,4.0,24.0,0.37503087520599365,2.890000104904175
173,3.0,5.0,0.07309670001268387,-1.0199999809265137
174,3.0,22.0,0.28430771827697754,-1.1050000190734863
175,3.0,4.0,0.06382910907268524,-1.0149999856948853
176,3.0,8.0,0.1295699179172516,-1.034999966621399
177,3.0,9.0,0.13051648437976837,-1.0399999618530273
178,3.0,3.0,0.04186002165079117,-1.0099999904632568
179,3.0,4.0,0.03885122388601303,-1.0149999856948853
180,3.0,5.0,0.05020565539598465,-1.0199999809265137
181,3.0,3.0,0.024447210133075714,-1.0099999904632568
182,3.0,3.0,0.02711600437760353,-1.0099999904632568
183,3.0,8.0,0.08178190886974335,-1.034999966621399
184,3.0,45.0,0.657892107963562,-1.2200000286102295
185,3.0,8.0,0.10893511772155762,-1.034999966621399
186,3.0,33.0,0.4539254605770111,-1.159999966621399
187,3.0,19.0,0.22091318666934967,-1.090000033378601
188,3.0,21.0,0.37612587213516235,-1.100000023841858
189,3.0,44.0,0.5254436731338501,-1.215000033378601
190,3.0,12.0,0.11698893457651138,-1.0549999475479126
191,4.0,37.0,0.5162477493286133,2.825000047683716
192,3.0,21.0,0.26357606053352356,-1.100000023841858
193,4.0,8.0,0.09306809306144714,2.9700000286102295
194,3.0,4.0,0.05667423456907272,-1.0149999856948853
195,3.0,38.0,0.5396543741226196,-1.184999942779541
196,3.0,6.0,0.08731512725353241,-1.024999976158142
197,3.0,15.0,0.17433375120162964,-1.0700000524520874
198,3.0,5.0,0.056572772562503815,-1.0199999809265137
199,3.0,35.0,0.48190316557884216,-1.1699999570846558
200,3.0,7.0,0.05833901837468147,-1.0299999713897705
201,3.0,4.0,0.06127846613526344,-1.0149999856948853
202,4.0,14.0,0.23917976021766663,2.940000057220459
203,3.0,3.0,0.060373611748218536,-1.0099999904632568
204,3.0,19.0,0.1842675805091858,-1.090000033378601
205,3.0,7.0,0.08290509879589081,-1.0299999713897705
206,3.0,12.0,0.20697829127311707,-1.0549999475479126
207,3.0,4.0,0.050217919051647186,-1.0149999856948853
208,3.0,28.0,0.42540642619132996,-1.1349999904632568
209,3.0,10.0,0.18741492927074432,-1.0449999570846558
210,3.0,5.0,0.0643010213971138,-1.0199999809265137
211,3.0,3.0,0.03432062268257141,-1.0099999904632568
212,3.0,3.0,0.026891645044088364,-1.0099999904632568
213,3.0,8.0,0.10121552646160126,-1.034999966621399
214,3.0,3.0,0.0288917925208807,-1.0099999904632568
215,3.0,18.0,0.2146366685628891,-1.0850000381469727
216,3.0,21.0,0.2397705763578415,-1.100000023841858
217,3.0,6.0,0.06253138184547424,-1.024999976158142
218,4.0,12.0,0.12608590722084045,2.950000047683716
219,3.0,6.0,0.07360611110925674,-1.024999976158142
220,3.0,4.0,0.03226018697023392,-1.0149999856948853
221,3.0,10.0,0.12923195958137512,-1.0449999570846558
222,3.0,14.0,0.19036856293678284,-1.065000057220459
223,3.0,10.0,0.10816636681556702,-1.0449999570846558
224,3.0,10.0,0.13947618007659912,-1.0449999570846558
225,3.0,9.0,0.10426265001296997,-1.0399999618530273
226,3.0,7.0,0.11686862260103226,-1.0299999713897705
227,3.0,6.0,0.13703672587871552,-1.024999976158142
228,4.0,29.0,0.3905087113380432,2.865000009536743
229,4.0,13.0,0.10527637600898743,2.944999933242798
230,3.0,4.0,0.07169561833143234,-1.0149999856948853
231,3.0,5.0,0.08854642510414124,-1.0199999809265137
232,3.0,16.0,0.19328172504901886,-1.0750000476837158
233,3.0,15.0,0.21823625266551971,-1.0700000524520874
234,3.0,4.0,0.06277944892644882,-1.0149999856948853
235,3.0,5.0,0.0941014364361763,-1.0199999809265137
236,3.0,27.0,0.3170095682144165,-1.1299999952316284
237,3.0,6.0,0.08803178369998932,-1.024999976158142
238,3.0,3.0,0.023871304467320442,-1.0099999904632568
239,3.0,18.0,0.2679392695426941,-1.0850000381469727
240,3.0,5.0,0.08185188472270966,-1.0199999809265137
241,4.0,26.0,0.3888906240463257,2.880000114440918
242,3.0,9.0,0.1517355591058731,-1.0399999618530273
243,3.0,8.0,0.1352297067642212,-1.034999966621399
244,3.0,4.0,0.08006344735622406,-1.0149999856948853
245,3.0,11.0,0.0964386835694313,-1.0499999523162842
246,3.0,40.0,0.7214164137840271,-1.1950000524520874
247,3.0,15.0,0.24987289309501648,-1.0700000524520874
248,4.0,3.0,0.03907881677150726,2.994999885559082
249,3.0,21.0,0.2696310877799988,-1.100000023841858
250,3.0,4.0,0.05390593409538269,-1.0149999856948853
251,3.0,15.0,0.1999901682138443,-1.0700000524520874
252,3.0,11.0,0.13784939050674438,-1.0499999523162842
253,3.0,22.0,0.33975881338119507,-1.1050000190734863
254,4.0,8.0,0.12639479339122772,2.9700000286102295
255,4.0,4.0,0.029049163684248924,2.990000009536743
256,3.0,23.0,0.2867727279663086,-1.1100000143051147
257,4.0,19.0,0.26795610785484314,2.9149999618530273
258,4.0,13.0,0.1396562159061432,2.944999933242798
259,3.0,15.0,0.22271187603473663,-1.0700000524520874
260,3.0,16.0,0.23879258334636688,-1.0750000476837158
261,3.0,14.0,0.28862887620925903,-1.065000057220459
262,3.0,37.0,0.502384603023529,-1.1799999475479126
263,3.0,11.0,0.13062551617622375,-1.0499999523162842
264,3.0,15.0,0.2162453681230545,-1.0700000524520874
265,3.0,7.0,0.1308753341436386,-1.0299999713897705
266,3.0,19.0,0.2822618782520294,-1.090000033378601
267,3.0,11.0,0.17622126638889313,-1.0499999523162842
268,3.0,13.0,0.24950794875621796,-1.059999942779541
269,3.0,16.0,0.23790490627288818,-1.0750000476837158
270,3.0,16.0,0.2357141673564911,-1.0750000476837158
271,4.0,17.0,0.24484950304031372,2.924999952316284
272,3.0,10.0,0.16598938405513763,-1.0449999570846558
273,3.0,7.0,0.07275227457284927,-1.0299999713897705
274,3.0,16.0,0.24066530168056488,-1.0750000476837158
